trip_uuid,isolation_anomaly,isolation_score,Anomaly,delivery_time_hours,actual_time,osrm_time,actual_distance_to_destination,osrm_distance,factor,segment_factor,is_cutoff,duplicate_flag,same_city
trip-153717154088593859,0,0.149314164209214,Normal,1.6216666666666666,11,7,9.923025801,10.2044,1.571428571,1.571428571,True,0,0
trip-153741177166786003,0,0.14324644765834882,Normal,,51,30,27.15687286,34.1086,1.7,1.833333333,False,0,0
trip-153700734080145609,0,0.17694913885101105,Normal,,246,127,155.913566,179.7672,1.937007874,2.055555556,True,1,0
trip-153815927527647581,0,0.17749961656454255,Normal,,27,20,18.21876794,21.1418,1.35,1.333333333,True,0,0
trip-153752272714996378,0,0.1291274934017867,Normal,,43,26,23.72053184,28.7798,1.653846154,2.666666667,False,1,0
trip-153839179907362677,1,-0.07752198006344635,Fraud,,268,29,23.23087522,32.6634,9.24137931,24.44444444,False,0,0
trip-153790544933993066,0,0.17387333403349475,Normal,,91,76,69.22398144,79.7169,1.197368421,1.304347826,True,1,0
trip-153796480165411664,0,0.1264855301754102,Normal,,701,406,484.3388258,561.9598,1.726600985,2.526315789,True,1,0
trip-153852066954671800,0,0.1834308747399631,Normal,,80,33,23.28959495,27.4241,2.424242424,2.424242424,True,1,0
trip-153823888518659024,0,0.1927740116954852,Normal,,36,20,22.31097154,27.2083,1.8,1.8,True,1,0
trip-153721620524441856,0,0.17310501696264025,Normal,,34,30,22.14078755,38.4136,1.133333333,1.133333333,True,1,0
trip-153677807324842524,0,0.027008657924057378,Normal,,603,362,355.5139661,496.6308,1.665745856,3.1,False,1,0
trip-153680422077065275,0,0.18376918502061612,Normal,-0.25833333333333336,45,31,27.98008932,34.0994,1.451612903,1.777777778,True,0,0
trip-153682856707908745,0,0.16601440950817137,Normal,,16,11,9.892549816,11.2693,1.454545455,1.454545455,True,0,0
trip-153860879439383883,0,0.1376400836705693,Normal,,619,372,330.0076487,423.1646,1.663978495,1.846153846,True,1,0
trip-153681500945264603,0,0.16714310934644794,Normal,,16,9,10.72361604,13.1968,1.777777778,1.777777778,True,0,0
trip-153850645018665189,1,-0.09531451618503828,Fraud,5.17,2051,1014,1299.191453,1425.7273,2.022682446,-1.0,False,1,0
trip-153673207765704721,0,0.06454036457977802,Normal,2.62,1258,786,859.1304599,1020.8989,1.600508906,1.6,True,1,0
trip-153763294768722277,1,-0.05843654851942426,Fraud,5.476666666666667,454,116,148.3043274,162.3524,3.913793103,14.33333333,False,1,0
trip-153807672514287673,0,0.17260939873678904,Normal,,107,40,36.48299103,52.5061,2.675,1.75,True,0,0
trip-153765278323851765,0,0.14268181207015723,Normal,,544,315,418.455021,447.0294,1.726984127,1.75,True,1,0
trip-153763974626936261,0,0.07433012362977748,Normal,,1195,728,792.051424,941.3725,1.641483516,2.764705882,True,1,0
trip-153824431669238963,0,0.13553671843508447,Normal,,641,381,419.8165544,482.6388,1.682414698,1.368421053,True,1,0
trip-153845195330673703,1,-0.0013698773188727253,Fraud,,107,25,21.46287978,28.5269,4.28,12.0,False,1,0
trip-153815440159480626,0,0.05712994165251978,Normal,,1829,1033,1056.071809,1421.0288,1.770571152,1.411764706,True,1,0
trip-153771950654548212,1,-0.0025631197472431033,Fraud,-16.208333333333332,1557,900,990.723664,1181.478,1.73,1.736842105,True,1,0
trip-153695128394070684,1,-0.0015300717980702983,Fraud,-15.901666666666667,1496,688,748.6253467,906.6083,2.174418605,0.657142857,True,1,0
trip-153677960987854558,0,0.14235890888519787,Normal,,71,42,39.76575083,44.2228,1.69047619,1.705882353,False,0,0
trip-153745299641591956,0,0.17559162576094645,Normal,,30,14,19.07033866,20.1054,2.142857143,1.714285714,True,0,0
trip-153726915490019048,0,0.0642271367421624,Normal,,242,135,143.3738164,170.383,1.792592593,2.333333333,False,0,0
trip-153818244828109704,0,0.19132017561144266,Normal,,33,20,23.23584707,24.3005,1.65,1.65,True,1,0
trip-153753847846578858,0,0.10340127880611583,Normal,6.855,510,279,330.3059688,376.7696,1.827956989,1.375,True,1,0
trip-153813931982659430,0,0.127553532650581,Normal,,665,392,352.0839741,451.479,1.696428571,2.823529412,True,1,0
trip-153818132346829901,1,-0.15553458551371124,Fraud,,515,14,15.76913284,16.6958,36.78571429,83.5,False,0,0
trip-153843827417695948,0,0.05741039570664069,Normal,,1400,803,792.0788614,1075.1695,1.743462017,3.117647059,True,1,0
trip-153678925426386758,0,0.10741622670236217,Normal,,116,26,22.07601045,36.2294,4.461538462,4.461538462,True,0,0
trip-153843187137342828,0,0.07930148376284851,Normal,5.8533333333333335,1113,570,726.4435671,803.6485,1.952631579,2.055555556,True,1,0
trip-153703555235253266,0,0.09158777884343988,Normal,-12.518333333333333,147,122,88.85418922,115.9324,1.204918033,1.071428571,True,1,0
trip-153811386533489399,0,0.19164263972045548,Normal,,39,23,22.38797618,23.5687,1.695652174,1.695652174,True,1,0
trip-153779042781798112,0,0.17670699869538325,Normal,,127,95,111.605694,123.5374,1.336842105,1.055555556,True,1,0
trip-153679463181730576,0,0.13539782284858531,Normal,,72,45,61.89089283,64.391,1.6,1.636363636,False,0,0
trip-153688546127223580,0,0.1767615427349729,Normal,,114,50,66.10117118,68.3407,2.28,3.2,True,1,0
trip-153678853652341264,0,0.11293655508057021,Normal,,1029,584,638.0705686,789.559,1.761986301,1.625,True,1,0
trip-153791489292127751,0,0.15756671935176086,Normal,,161,62,69.61992616,76.2758,2.596774194,2.225806452,True,0,0
trip-153715716418547459,0,0.1307415379026497,Normal,,96,57,34.39422099,51.8262,1.684210526,2.25,False,0,0
trip-153756335321071471,0,0.18270098566394422,Normal,,43,34,28.71892678,32.1451,1.264705882,1.4,True,1,0
trip-153766626782250154,0,0.18208063318432716,Normal,,80,44,45.48709845,55.5161,1.818181818,1.384615385,True,0,0
trip-153858452027961600,0,0.13315245673628845,Normal,,233,79,66.13084697,105.3981,2.949367089,3.384615385,True,0,0
trip-153694325410661920,0,0.14550134082276422,Normal,,214,82,66.11024733,77.2461,2.609756098,2.352941176,True,0,0
trip-153733023287440282,0,0.06495905606953745,Normal,,226,131,116.6843319,153.7783,1.72519084,2.9375,False,0,0
trip-153730849665262172,0,0.0702064410932346,Normal,-11.493333333333334,62,21,18.78351233,22.9087,2.952380952,5.25,True,0,0
trip-153759061442776033,0,0.17902343741494842,Normal,,61,24,22.46279692,22.8214,2.541666667,2.541666667,True,1,0
trip-153723305402762987,0,0.13305491306693962,Normal,,560,366,374.975468,480.0004,1.530054645,1.5,True,1,0
trip-153714326609873773,0,0.13366231452814642,Normal,,45,23,29.52410911,33.0241,1.956521739,1.571428571,False,1,0
trip-153690596971506619,0,0.12806296775707243,Normal,,770,469,530.140656,604.3212,1.641791045,1.863636364,True,1,0
trip-153709114620916205,0,0.09883652665658949,Normal,,1318,668,748.3195126,889.4965,1.973053892,1.357142857,True,1,0
trip-153724872219451136,0,0.18572750451090275,Normal,,28,19,22.09161481,23.1059,1.473684211,1.473684211,True,1,0
trip-153749102485984589,0,0.16715295204046016,Normal,,276,157,198.2801781,219.4631,1.757961783,1.571428571,True,1,0
trip-153824433107861279,0,0.17868421327971246,Normal,,72,53,36.02169072,44.0147,1.358490566,2.0625,True,0,0
trip-153833219681666590,0,0.18811820719760103,Normal,,34,21,18.76475061,23.4852,1.619047619,1.625,True,1,0
trip-153772170945083025,0,0.1621064238252814,Normal,,337,207,220.3798654,275.7043,1.628019324,1.866666667,True,1,0
trip-153720994710340958,0,0.05463086304739162,Normal,,456,249,267.4282006,321.8724,1.831325301,2.642857143,False,1,0
trip-153742239836328150,0,0.13387260331733597,Normal,,74,42,25.52957926,34.6746,1.761904762,2.571428571,False,0,0
trip-153713153871344984,0,0.19072743085717786,Normal,,41,27,23.24720922,28.9125,1.518518519,1.518518519,True,1,0
trip-153810919978735687,0,0.19553674605680677,Normal,,78,41,46.20401899,56.5545,1.902439024,1.777777778,True,1,0
trip-153684967382035290,0,0.18061916256420435,Normal,,31,16,22.59046558,23.7976,1.9375,1.9375,True,0,0
trip-153700369092927721,0,0.1830296268510962,Normal,,32,25,22.62023716,25.3409,1.28,1.28,True,1,0
trip-153747707157942929,0,0.14980672897970104,Normal,,14,14,9.911253871,12.649,1.0,1.0,True,0,0
trip-153755019800419738,0,0.13643794492390865,Normal,,57,16,9.365205533,12.8699,3.5625,3.5625,True,0,0
trip-153833427399895779,1,-0.00898261466257011,Fraud,15.723333333333333,1491,846,946.1085596,1141.0537,1.762411348,2.0,True,1,0
trip-153723177651035807,0,0.11259981013783127,Normal,,49,14,19.01537027,19.3387,3.5,5.714285714,True,0,0
trip-153693198337911064,0,0.1147329251867864,Normal,,373,186,242.4514765,264.2993,2.005376344,5.25,True,1,0
trip-153839578499197207,0,0.1495774677530251,Normal,1.6916666666666667,332,204,220.1842522,274.7661,1.62745098,1.866666667,True,1,0
trip-153816772045669147,0,0.13485922042899917,Normal,,51,34,30.38732961,35.9666,1.5,2.0,False,1,0
trip-153799332246488949,0,0.12912732353700546,Normal,-0.595,706,393,462.0601552,551.7103,1.796437659,2.111111111,True,1,0
trip-153756014676218752,0,0.09824149688547629,Normal,5.031666666666666,308,107,110.4779589,134.2715,2.878504673,1.952380952,True,0,0
trip-153769968961306883,1,-0.014859307083955775,Fraud,,2477,1304,1364.230448,1797.0095,1.899539877,1.72,True,1,0
trip-153740449020533174,0,0.1835206892454747,Normal,,148,68,66.39537664,96.3822,2.176470588,2.5,True,1,0
trip-153778840949278574,0,0.15821317287203046,Normal,,51,17,18.58171047,22.9705,3.0,3.666666667,True,0,0
trip-153823061333166832,0,0.11856024708943763,Normal,,78,31,36.68194307,41.9435,2.516129032,4.5,False,0,0
trip-153835078343204589,0,0.17258613500996278,Normal,,105,61,45.27405765,66.2172,1.721311475,1.210526316,True,0,0
trip-153694562404724585,0,0.1325234772019635,Normal,,100,58,50.96381589,63.1293,1.724137931,2.333333333,False,0,0
trip-153707192088326341,0,0.13158386781620757,Normal,,760,334,399.3776808,449.251,2.275449102,1.684210526,True,1,0
trip-153824880752003780,0,0.17150111638986903,Normal,-3.57,34,21,22.05896908,23.1161,1.619047619,1.619047619,True,1,0
trip-153764498037969199,0,0.11624949064536777,Normal,,1022,512,594.1885896,719.9489,1.99609375,1.2,True,1,0
trip-153844932249570250,1,-0.04291885870882317,Fraud,12.295,1113,611,726.0710885,837.2669,1.821603928,1.407407407,True,0,0
trip-153695737168170250,0,0.1688815526070223,Normal,,18,11,9.932688068,12.3685,1.636363636,1.636363636,True,0,0
trip-153843822115651784,0,0.18464251421897987,Normal,,48,22,27.94762041,32.234,2.181818182,2.0,True,0,0
trip-153682943010897963,0,0.18555073377899822,Normal,,31,20,22.33862336,26.5796,1.55,1.55,True,0,0
trip-153861007249500192,0,0.1761639853544718,Normal,2.7716666666666665,36,21,22.00154296,22.9225,1.714285714,1.714285714,True,1,0
trip-153845080883380853,0,0.04770540919089172,Normal,9.136666666666667,336,197,176.3689285,236.2935,1.705583756,0.717391304,True,0,0
trip-153765774930456559,0,0.1762123267505744,Normal,,64,23,18.17400187,24.3746,2.782608696,1.636363636,True,1,0
trip-153747019098208052,0,0.16156300083496317,Normal,,431,236,287.300862,314.282,1.826271186,1.5,True,1,0
trip-153860570045461434,0,0.09524999680341006,Normal,,1340,700,837.2873071,985.1282,1.914285714,1.277777778,True,1,0
trip-153784379389050953,0,0.06257183429116986,Normal,,1476,898,1012.53349,1212.5273,1.643652561,1.9375,True,1,0
trip-153672450350188570,0,0.1676589050685366,Normal,,19,10,11.12357617,11.8614,1.9,1.9,True,0,0
trip-153722639503835798,0,0.03356500499864745,Normal,,2185,1106,1254.115908,1506.1566,1.975587703,1.6,True,1,0
trip-153723509750391749,0,0.11344020491625872,Normal,,180,59,43.06105645,56.1935,3.050847458,1.692307692,False,1,0
trip-153818244828109704,0,0.1871625335229567,Normal,,63,26,22.0402601,28.8138,2.423076923,2.423076923,True,1,0
trip-153807942304602914,0,0.1349674820156977,Normal,,59,34,31.29221427,37.0911,1.735294118,2.818181818,False,0,0
trip-153722866118069256,0,0.1702077029997665,Normal,,15,10,10.08985271,11.467,1.5,1.5,True,1,0
trip-153776597384821516,0,0.07699584424569694,Normal,,1075,498,594.7866161,656.5261,2.158634538,4.2,True,1,0
trip-153755762377913276,0,0.12665363441946864,Normal,-9.676666666666666,78,55,39.82025023,64.7196,1.418181818,1.418181818,True,1,0
trip-153815962747117182,0,0.13445052923192935,Normal,,614,364,484.2109786,516.8755,1.686813187,1.588235294,True,1,0
trip-153857380602727856,0,0.10836582810684509,Normal,,1121,629,682.877926,846.8484,1.782193959,1.224137931,True,1,0
trip-153771725601816934,0,0.09174024320952351,Normal,,1265,623,770.3434847,839.07,2.030497592,0.916666667,True,1,0
trip-153674878263631265,0,0.09388291021223488,Normal,,1428,697,771.3586548,930.1226,2.048780488,1.65625,True,1,0
trip-153763813245366825,1,-0.023715360227625437,Fraud,,668,111,110.096912,149.2762,6.018018018,16.73333333,True,1,0
trip-153806269223115330,0,0.16273164142644875,Normal,,15,9,9.461034083,9.823,1.666666667,1.666666667,True,0,0
trip-153718792803034123,0,0.16517131837977217,Normal,,279,113,133.4488958,154.1418,2.469026549,2.5625,True,1,0
trip-153704579087198788,0,0.04798561516979227,Normal,,85,34,29.02002274,35.3873,2.5,12.25,False,0,0
trip-153687600671435521,0,0.13415867195254122,Normal,,62,37,32.2371891,38.1428,1.675675676,3.0,False,0,0
trip-153702612592030595,0,0.149241020235369,Normal,,197,73,65.04567925,87.7699,2.698630137,2.583333333,True,0,0
trip-153780113854663458,0,0.171161914956719,Normal,,37,16,9.367839677,15.0973,2.3125,2.3125,True,1,0
trip-153860063342583030,0,0.1874326006320146,Normal,,50,26,22.16007637,32.0669,1.923076923,1.923076923,True,0,0
trip-153792297372531686,0,0.1373274685572914,Normal,,581,342,418.7880767,464.7366,1.698830409,1.5,True,1,0
trip-153740782675825334,1,-0.08098092551745484,Fraud,,2460,1282,1348.175998,1766.6616,1.918876755,4.0,True,0,0
trip-153682945584094525,0,0.1751018255149881,Normal,,194,110,133.4033486,156.1005,1.763636364,2.266666667,True,1,0
trip-153709634540345122,0,0.12356884518983319,Normal,-9.895,202,105,132.7780761,145.3519,1.923809524,1.875,True,1,0
trip-153754444063602095,0,0.19268229219002564,Normal,,105,55,66.34175556,77.0588,1.909090909,1.666666667,True,1,0
trip-153854381158480419,0,0.11859223937207508,Normal,,615,421,464.5343647,538.7448,1.460807601,1.074074074,True,1,0
trip-153803674799495496,0,0.14849666168789882,Normal,,415,152,198.7159435,215.4101,2.730263158,1.9375,True,1,0
trip-153687289039100050,0,0.0024016491930756168,Normal,9.418333333333333,268,65,45.8051601,77.451,4.123076923,-1.0,False,0,0
trip-153829881746420606,0,0.16505446762600384,Normal,,209,70,66.17162172,71.586,2.985714286,1.0,True,1,0
trip-153687509403784123,0,0.12008866833392229,Normal,,28,19,15.73964069,17.7666,1.473684211,1.666666667,False,1,0
trip-153791340002649773,0,0.16557678239037937,Normal,,31,30,22.54894311,24.6642,1.033333333,1.033333333,True,1,0
trip-153754381730866214,0,0.16970913012157596,Normal,,18,11,9.172522111,13.1088,1.636363636,1.636363636,True,0,0
trip-153786703716362179,0,0.15749465775180588,Normal,,154,83,89.57800014,110.0415,1.855421687,1.086956522,True,0,0
trip-153747548760214385,0,0.18824907006479968,Normal,,161,86,88.96939058,103.4289,1.872093023,1.772727273,True,1,0
trip-153721419216377963,0,0.11585612239892029,Normal,,878,537,638.8425146,727.9227,1.635009311,1.263157895,True,1,0
trip-153740874833971318,0,0.16758752982483965,Normal,,269,155,188.47049,216.6589,1.735483871,1.5,True,1,0
trip-153731324587756221,0,0.1740895371026534,Normal,1.315,26,18,18.46410813,19.5144,1.444444444,1.5,True,1,0
trip-153818244828109704,0,0.16304773308953752,Normal,,72,23,24.16623751,29.9674,3.130434783,3.130434783,True,1,0
trip-153722348992824420,0,0.11097435666248706,Normal,,878,449,550.0744547,592.824,1.95545657,2.722222222,True,1,0
trip-153695579740371453,0,0.13525788360304059,Normal,,59,30,32.66531293,39.2858,1.966666667,0.913043478,False,0,0
trip-153679131737845737,0,0.08158689235174582,Normal,,1414,754,991.747914,1067.2849,1.875331565,1.375,True,1,0
trip-153845690786522404,0,0.12393863633850905,Normal,5.703333333333333,24,9,9.079597697,10.6014,2.666666667,2.666666667,True,1,0
trip-153802370770061305,0,0.10842910886021961,Normal,,25,23,23.47643629,24.1299,1.086956522,1.0,False,1,0
trip-153854432430025012,0,0.15727449421889467,Normal,,482,213,242.4178636,302.4182,2.262910798,1.944444444,True,1,0
trip-153750350545700880,0,0.14580980041320935,Normal,,214,111,110.0916006,139.4481,1.927927928,1.68,True,0,0
trip-153685495104149701,0,0.11711792542808314,Normal,,890,488,572.3748795,668.4088,1.823770492,2.3,True,1,0
trip-153772891974674633,0,0.16029756647289184,Normal,,14,12,9.928222336,13.3238,1.166666667,1.166666667,True,0,0
trip-153771937493856627,0,0.06282421985453834,Normal,,132,39,51.66756775,55.2679,3.384615385,8.0,False,0,0
trip-153793807615959201,0,0.09765398978312734,Normal,13.953333333333333,113,89,110.0047275,116.7381,1.269662921,1.428571429,True,1,0
trip-153852438157177950,0,0.18417992941451605,Normal,,34,25,23.0100691,25.752,1.36,1.36,True,0,0
trip-153816529966525185,0,0.19408195623325403,Normal,,62,33,45.95378342,47.8032,1.878787879,2.0,True,1,0
trip-153680291796468168,0,0.18120987513248243,Normal,,26,20,27.28967704,29.1044,1.3,1.333333333,True,1,0
trip-153722195636870299,0,0.13179302496427858,Normal,-5.718333333333334,20,8,9.815779245,10.4794,2.5,2.5,True,0,0
trip-153807805877901759,0,0.14650948440911005,Normal,,230,68,66.14462424,96.9326,3.382352941,3.217391304,True,1,0
trip-153783940176278943,0,0.16867098737783326,Normal,,53,53,46.25979859,70.5025,1.0,1.0,True,1,0
trip-153824915881693851,0,0.16017371181796464,Normal,,298,184,221.1793029,260.4912,1.619565217,1.333333333,True,1,0
trip-153843827417695948,1,-0.14024836715151734,Fraud,,2831,1529,1688.260857,2073.9684,1.851536952,1.4,False,1,0
trip-153756515580353917,0,0.1556643614230226,Normal,,25,10,9.265448769,10.9316,2.5,2.5,True,0,0
trip-153784214839506597,0,0.18424791102908156,Normal,,34,17,22.82664864,25.3689,2.0,2.0,True,0,0
trip-153847006394236898,0,0.13944068944319055,Normal,,26,65,22.185207,57.7439,0.4,0.4,True,1,0
trip-153825367809847590,1,-0.02301703758399709,Fraud,,2754,1090,1210.256902,1490.4945,2.526605505,1.888888889,True,1,0
trip-153728392052008189,0,0.13146332633301733,Normal,,354,229,221.3176867,294.0853,1.545851528,3.647058824,True,1,0
trip-153754524735116290,0,0.09162911440658056,Normal,,479,217,176.5343603,247.8088,2.207373272,1.384615385,True,0,0
trip-153765328172969831,0,0.1415457678188783,Normal,,450,285,353.8557175,403.6121,1.578947368,1.5,True,1,0
trip-153714078417810774,0,0.15021666964048713,Normal,,290,206,177.5103474,266.0136,1.40776699,0.606060606,True,1,0
trip-153740874833971318,0,0.15980712966014005,Normal,,25,27,23.22130959,38.8261,0.925925926,0.925925926,True,1,0
trip-153747738756722280,1,-0.07852781990781177,Fraud,,643,65,64.5560531,86.4256,9.892307692,9.892307692,False,1,0
trip-153854381158480419,0,0.15709499376154779,Normal,,309,213,220.3392757,249.468,1.450704225,1.4375,True,1,0
trip-153676280902572366,0,0.18487406041624782,Normal,,77,41,28.51510028,37.5828,1.87804878,1.9,True,0,0
trip-153765654510115529,0,0.015928156304828578,Normal,,1303,721,836.8591588,981.0195,1.807212205,9.24137931,True,1,0
trip-153758287379053006,0,0.1936803228151277,Normal,,61,32,23.14540778,35.9521,1.90625,1.90625,True,1,0
